FamilyID,Change,Species,Trend,Pvalue,Significance
OG0000000,42,AMEL,Expansion,0,y
OG0000000,-4,SMER,Contraction,0,y
OG0000000,-46,BYAR,Contraction,0,y
OG0000000,-6,PGIG,Contraction,0,y
OG0000000,-13,PDJA,Contraction,0,y
OG0000000,30,CMAG,Expansion,0,y
OG0000000,-8,IPUN,Contraction,0,y
OG0000000,-24,CGAR,Contraction,0,y
OG0000000,26,PHYP,Expansion,0,y
OG0000000,5,CMAC,Expansion,0,y
OG0000000,-11,HWYC,Contraction,0,y
OG0000000,-14,CFUS,Contraction,0,y
OG0000000,49,TFUL,Expansion,0,y
OG0000000,-1,CBAT,Contraction,0,y
OG0000001,5,AMEL,Expansion,0,y
OG0000001,21,SMER,Expansion,0,y
OG0000001,-28,BYAR,Contraction,0,y
OG0000001,19,PHYP,Expansion,0,y
OG0000001,45,TFUL,Expansion,0,y
OG0000001,1,CBAT,Expansion,0,y
OG0000001,-11,CFUS,Contraction,0,y
OG0000001,-7,PGIG,Contraction,0,y
OG0000001,7,CMAC,Expansion,0,y
OG0000001,-18,HWYC,Contraction,0,y
OG0000001,-15,CGAR,Contraction,0,y
OG0000001,7,IPUN,Expansion,0,y
OG0000001,-8,PDJA,Contraction,0,y
OG0000001,1,CMAG,Expansion,0,y
OG0000002,20,CMAG,Expansion,0,y
OG0000002,-12,PDJA,Contraction,0,y
OG0000002,-14,HWYC,Contraction,0,y
OG0000002,-18,CGAR,Contraction,0,y
OG0000002,35,PHYP,Expansion,0,y
OG0000002,-28,AMEL,Contraction,0,y
OG0000002,29,SMER,Expansion,0,y
OG0000002,-18,BYAR,Contraction,0,y
OG0000002,72,IPUN,Expansion,0,y
OG0000002,3,CFUS,Expansion,0,y
OG0000002,-13,CBAT,Contraction,0,y
OG0000002,-13,PGIG,Contraction,0,y
OG0000002,36,TFUL,Expansion,0,y
OG0000003,12,CMAG,Expansion,0,y
OG0000003,-4,PGIG,Contraction,0,y
OG0000003,8,PHYP,Expansion,0,y
OG0000003,16,SMER,Expansion,0,y
OG0000003,11,TFUL,Expansion,0,y
OG0000003,-16,CFUS,Contraction,0,y
OG0000003,-9,HWYC,Contraction,0,y
OG0000003,8,IPUN,Expansion,0,y
OG0000003,-16,BYAR,Contraction,0,y
OG0000003,-18,CGAR,Contraction,0,y
OG0000003,14,CMAC,Expansion,0,y
OG0000003,-4,PDJA,Contraction,0,y
OG0000004,-5,HWYC,Contraction,0,y
OG0000004,5,CMAG,Expansion,0,y
OG0000004,8,CMAC,Expansion,0,y
OG0000004,2,CGAR,Expansion,0,y
OG0000004,-5,SMER,Contraction,0,y
OG0000004,2,AMEL,Expansion,0,y
OG0000004,-8,CFUS,Contraction,0,y
OG0000004,1,PDJA,Expansion,0,y
OG0000004,2,PGIG,Expansion,0,y
OG0000004,-3,CBAT,Contraction,0,y
OG0000004,1,IPUN,Expansion,0,y
OG0000004,1,TFUL,Expansion,0,y
OG0000004,-14,BYAR,Contraction,0,y
OG0000004,1,PHYP,Expansion,0,y
OG0000005,-6,CGAR,Contraction,0,y
OG0000005,-1,IPUN,Contraction,0,y
OG0000005,80,CMAG,Expansion,0,y
OG0000005,6,HWYC,Expansion,0,y
OG0000005,11,SMER,Expansion,0,y
OG0000005,-7,CFUS,Contraction,0,y
OG0000005,-8,PDJA,Contraction,0,y
OG0000005,-3,PGIG,Contraction,0,y
OG0000005,2,AMEL,Expansion,0,y
OG0000005,-11,BYAR,Contraction,0,y
OG0000005,14,PHYP,Expansion,0,y
OG0000005,5,TFUL,Expansion,0,y
OG0000006,-6,CGAR,Contraction,0,y
OG0000006,1,HWYC,Expansion,0,y
OG0000006,-6,CFUS,Contraction,0,y
OG0000006,-8,PGIG,Contraction,0,y
OG0000006,-16,BYAR,Contraction,0,y
OG0000006,2,AMEL,Expansion,0,y
OG0000006,-2,CMAC,Contraction,0,y
OG0000006,-5,PDJA,Contraction,0,y
OG0000006,13,PHYP,Expansion,0,y
OG0000006,3,IPUN,Expansion,0,y
OG0000006,21,SMER,Expansion,0,y
OG0000006,57,CMAG,Expansion,0,y
OG0000006,9,TFUL,Expansion,0,y
OG0000007,-7,CFUS,Contraction,0,y
OG0000007,-11,BYAR,Contraction,0,y
OG0000007,-3,PDJA,Contraction,0,y
OG0000007,-11,CGAR,Contraction,0,y
OG0000007,6,PHYP,Expansion,0,y
OG0000007,-4,SMER,Contraction,0,y
OG0000007,4,IPUN,Expansion,0,y
OG0000007,-1,PGIG,Contraction,0,y
OG0000007,5,CMAC,Expansion,0,y
OG0000007,9,TFUL,Expansion,0,y
OG0000007,12,CMAG,Expansion,0,y
OG0000007,1,AMEL,Expansion,0,y
OG0000008,2,SMER,Expansion,0,y
OG0000008,11,TFUL,Expansion,0,y
OG0000008,2,IPUN,Expansion,0,y
OG0000008,-4,CFUS,Contraction,0,y
OG0000008,4,CMAG,Expansion,0,y
OG0000008,2,PHYP,Expansion,0,y
OG0000008,-4,CGAR,Contraction,0,y
OG0000008,-1,AMEL,Contraction,0,y
OG0000008,-6,BYAR,Contraction,0,y
OG0000008,-2,PGIG,Contraction,0,y
OG0000008,-4,HWYC,Contraction,0,y
OG0000009,2,CMAG,Expansion,0,y
OG0000009,-4,CGAR,Contraction,0,y
OG0000009,6,CMAC,Expansion,0,y
OG0000009,-7,BYAR,Contraction,0,y
OG0000009,-6,CFUS,Contraction,0,y
OG0000009,9,TFUL,Expansion,0,y
OG0000009,3,IPUN,Expansion,0,y
OG0000009,2,PDJA,Expansion,0,y
OG0000009,-1,PHYP,Contraction,0,y
OG0000009,3,PGIG,Expansion,0,y
OG0000009,-8,HWYC,Contraction,0,y
OG0000009,-2,SMER,Contraction,0,y
OG0000011,-5,PDJA,Contraction,0,y
OG0000011,-15,BYAR,Contraction,0,y
OG0000011,6,SMER,Expansion,0,y
OG0000011,-9,CFUS,Contraction,0,y
OG0000011,-13,CGAR,Contraction,0,y
OG0000011,12,AMEL,Expansion,0,y
OG0000011,-3,PGIG,Contraction,0,y
OG0000011,6,TFUL,Expansion,0,y
OG0000011,5,HWYC,Expansion,0,y
OG0000011,4,CMAC,Expansion,0,y
OG0000011,5,PHYP,Expansion,0,y
OG0000011,-4,IPUN,Contraction,0,y
OG0000011,10,CBAT,Expansion,0,y
OG0000012,3,CBAT,Expansion,0,y
OG0000012,3,IPUN,Expansion,0,y
OG0000012,5,PHYP,Expansion,0,y
OG0000012,-2,PDJA,Contraction,0,y
OG0000012,-11,CFUS,Contraction,0,y
OG0000012,-1,AMEL,Contraction,0,y
OG0000012,3,TFUL,Expansion,0,y
OG0000012,4,CGAR,Expansion,0,y
OG0000012,-6,BYAR,Contraction,0,y
OG0000012,-2,PGIG,Contraction,0,y
OG0000012,3,SMER,Expansion,0,y
OG0000013,1,SMER,Expansion,0,y
OG0000013,2,AMEL,Expansion,0,y
OG0000013,12,CMAC,Expansion,0,y
OG0000013,6,PHYP,Expansion,0,y
OG0000013,-2,IPUN,Contraction,0,y
OG0000013,-13,CGAR,Contraction,0,y
OG0000013,-2,PDJA,Contraction,0,y
OG0000013,20,TFUL,Expansion,0,y
OG0000013,-18,CFUS,Contraction,0,y
OG0000013,-3,HWYC,Contraction,0,y
OG0000013,21,CMAG,Expansion,0,y
OG0000013,-3,PGIG,Contraction,0,y
OG0000013,-11,BYAR,Contraction,0,y
OG0000015,8,IPUN,Expansion,0,y
OG0000015,16,PHYP,Expansion,0,y
OG0000015,-10,CFUS,Contraction,0,y
OG0000015,1,CBAT,Expansion,0,y
OG0000015,-8,PDJA,Contraction,0,y
OG0000015,-7,AMEL,Contraction,0,y
OG0000015,-11,CGAR,Contraction,0,y
OG0000015,5,SMER,Expansion,0,y
OG0000015,20,CMAG,Expansion,0,y
OG0000015,22,TFUL,Expansion,0,y
OG0000015,-5,PGIG,Contraction,0,y
OG0000015,-8,BYAR,Contraction,0,y
OG0000016,-9,CFUS,Contraction,0,y
OG0000016,-1,AMEL,Contraction,0,y
OG0000016,21,CMAG,Expansion,0,y
OG0000016,-7,BYAR,Contraction,0,y
OG0000016,6,CMAC,Expansion,0,y
OG0000016,9,SMER,Expansion,0,y
OG0000016,-1,CBAT,Contraction,0,y
OG0000016,-5,PDJA,Contraction,0,y
OG0000016,1,IPUN,Expansion,0,y
OG0000016,6,TFUL,Expansion,0,y
OG0000016,-7,CGAR,Contraction,0,y
OG0000016,-2,HWYC,Contraction,0,y
OG0000017,-1,PHYP,Contraction,0,y
OG0000017,7,PGIG,Expansion,0,y
OG0000017,9,IPUN,Expansion,0,y
OG0000017,-10,BYAR,Contraction,0,y
OG0000017,12,TFUL,Expansion,0,y
OG0000017,-6,CFUS,Contraction,0,y
OG0000017,-6,HWYC,Contraction,0,y
OG0000017,-1,PDJA,Contraction,0,y
OG0000017,4,SMER,Expansion,0,y
OG0000017,27,CMAG,Expansion,0,y
OG0000017,-6,AMEL,Contraction,0,y
OG0000017,-7,CGAR,Contraction,0,y
OG0000018,2,HWYC,Expansion,0,y
OG0000018,9,CMAC,Expansion,0,y
OG0000018,-3,PDJA,Contraction,0,y
OG0000018,-16,CGAR,Contraction,0,y
OG0000018,1,CBAT,Expansion,0,y
OG0000018,1,AMEL,Expansion,0,y
OG0000018,11,SMER,Expansion,0,y
OG0000018,20,CMAG,Expansion,0,y
OG0000018,-4,PGIG,Contraction,0,y
OG0000018,11,TFUL,Expansion,0,y
OG0000018,-21,CFUS,Contraction,0,y
OG0000018,2,PHYP,Expansion,0,y
OG0000018,-12,BYAR,Contraction,0,y
OG0000019,-7,PGIG,Contraction,0,y
OG0000019,-6,CFUS,Contraction,0,y
OG0000019,-3,CBAT,Contraction,0,y
OG0000019,4,IPUN,Expansion,0,y
OG0000019,-7,HWYC,Contraction,0,y
OG0000019,19,TFUL,Expansion,0,y
OG0000019,-4,PDJA,Contraction,0,y
OG0000019,-10,BYAR,Contraction,0,y
OG0000019,12,PHYP,Expansion,0,y
OG0000019,7,CMAC,Expansion,0,y
OG0000019,-1,AMEL,Contraction,0,y
OG0000019,-3,CGAR,Contraction,0,y
OG0000019,9,SMER,Expansion,0,y
OG0000019,41,CMAG,Expansion,0,y
OG0000020,14,CBAT,Expansion,0,y
OG0000020,4,PGIG,Expansion,0,y
OG0000020,17,CMAC,Expansion,0,y
OG0000020,-10,CGAR,Contraction,0,y
OG0000020,-9,CFUS,Contraction,0,y
OG0000020,-1,IPUN,Contraction,0,y
OG0000020,6,AMEL,Expansion,0,y
OG0000020,-1,CMAG,Contraction,0,y
OG0000020,-8,BYAR,Contraction,0,y
OG0000020,2,SMER,Expansion,0,y
OG0000020,7,TFUL,Expansion,0,y
OG0000020,-7,HWYC,Contraction,0,y
OG0000020,-2,PHYP,Contraction,0,y
OG0000021,-8,PGIG,Contraction,0,y
OG0000021,-8,PDJA,Contraction,0,y
OG0000021,-3,CMAC,Contraction,0,y
OG0000021,25,PHYP,Expansion,0,y
OG0000021,22,IPUN,Expansion,0,y
OG0000021,19,SMER,Expansion,0,y
OG0000021,10,TFUL,Expansion,0,y
OG0000021,4,HWYC,Expansion,0,y
OG0000021,18,CMAG,Expansion,0,y
OG0000021,-4,CFUS,Contraction,0,y
OG0000021,-13,BYAR,Contraction,0,y
OG0000021,-11,AMEL,Contraction,0,y
OG0000022,3,AMEL,Expansion,0,y
OG0000022,-1,PDJA,Contraction,0,y
OG0000022,14,CMAC,Expansion,0,y
OG0000022,8,IPUN,Expansion,0,y
OG0000022,-7,BYAR,Contraction,0,y
OG0000022,-3,PHYP,Contraction,0,y
OG0000022,9,CMAG,Expansion,0,y
OG0000022,-5,SMER,Contraction,0,y
OG0000022,1,PGIG,Expansion,0,y
OG0000022,-8,CGAR,Contraction,0,y
OG0000022,39,HWYC,Expansion,0,y
OG0000022,-8,CFUS,Contraction,0,y
OG0000022,-8,TFUL,Contraction,0,y
OG0000023,-6,CFUS,Contraction,0,y
OG0000023,-12,CMAG,Contraction,0,y
OG0000023,-2,PDJA,Contraction,0,y
OG0000023,6,TFUL,Expansion,0,y
OG0000023,-2,PGIG,Contraction,0,y
OG0000023,-8,AMEL,Contraction,0,y
OG0000023,9,IPUN,Expansion,0,y
OG0000023,1,BYAR,Expansion,0,y
OG0000023,33,CMAC,Expansion,0,y
OG0000023,3,SMER,Expansion,0,y
OG0000023,33,CBAT,Expansion,0,y
OG0000023,-11,CGAR,Contraction,0,y
OG0000024,2,CBAT,Expansion,0,y
OG0000024,1,PDJA,Expansion,0,y
OG0000024,-3,CGAR,Contraction,0,y
OG0000024,-2,SMER,Contraction,0,y
OG0000024,11,TFUL,Expansion,0,y
OG0000024,-3,PGIG,Contraction,0,y
OG0000024,7,PHYP,Expansion,0,y
OG0000024,9,CMAG,Expansion,0,y
OG0000024,4,AMEL,Expansion,0,y
OG0000024,-4,HWYC,Contraction,0,y
OG0000024,-11,CFUS,Contraction,0,y
OG0000024,-11,BYAR,Contraction,0,y
OG0000024,-3,IPUN,Contraction,0,y
OG0000025,-2,HWYC,Contraction,0,y
OG0000025,7,CGAR,Expansion,0,y
OG0000025,-2,CMAC,Contraction,0,y
OG0000025,2,PHYP,Expansion,0,y
OG0000025,-1,CFUS,Contraction,0,y
OG0000025,-2,PGIG,Contraction,0,y
OG0000025,-2,PDJA,Contraction,0,y
OG0000025,-1,AMEL,Contraction,0,y
OG0000025,1,IPUN,Expansion,0,y
OG0000025,8,TFUL,Expansion,0,y
OG0000025,-2,CBAT,Contraction,0,y
OG0000025,19,CMAG,Expansion,0,y
OG0000025,-10,BYAR,Contraction,0,y
OG0000026,4,SMER,Expansion,0,y
OG0000026,3,CBAT,Expansion,0,y
OG0000026,6,CMAC,Expansion,0,y
OG0000026,-1,PDJA,Contraction,0,y
OG0000026,3,TFUL,Expansion,0,y
OG0000026,-4,HWYC,Contraction,0,y
OG0000026,-4,CMAG,Contraction,0,y
OG0000026,8,AMEL,Expansion,0,y
OG0000026,-7,BYAR,Contraction,0,y
OG0000026,-2,PGIG,Contraction,0,y
OG0000026,-7,CGAR,Contraction,0,y
OG0000026,4,PHYP,Expansion,0,y
OG0000027,1,SMER,Expansion,0,y
OG0000027,16,PGIG,Expansion,0,y
OG0000027,-5,IPUN,Contraction,0,y
OG0000027,-9,PHYP,Contraction,0,y
OG0000027,1,CMAC,Expansion,0,y
OG0000027,-2,BYAR,Contraction,0,y
OG0000027,-2,TFUL,Contraction,0,y
OG0000027,-2,CBAT,Contraction,0,y
OG0000027,33,CMAG,Expansion,0,y
OG0000027,-6,CGAR,Contraction,0,y
OG0000027,14,AMEL,Expansion,0,y
OG0000027,2,PDJA,Expansion,0,y
OG0000027,-1,HWYC,Contraction,0,y
OG0000027,-1,CFUS,Contraction,0,y
OG0000029,-4,PGIG,Contraction,0,y
OG0000029,-2,PDJA,Contraction,0,y
OG0000029,2,CMAC,Expansion,0,y
OG0000029,-4,CFUS,Contraction,0,y
OG0000029,6,CMAG,Expansion,0,y
OG0000029,-3,AMEL,Contraction,0,y
OG0000029,3,SMER,Expansion,0,y
OG0000029,-11,BYAR,Contraction,0,y
OG0000029,5,PHYP,Expansion,0,y
OG0000029,-5,CGAR,Contraction,0,y
OG0000029,10,TFUL,Expansion,0,y
OG0000029,11,IPUN,Expansion,0,y
OG0000030,8,TFUL,Expansion,0,y
OG0000030,-2,HWYC,Contraction,0,y
OG0000030,1,CGAR,Expansion,0,y
OG0000030,-2,CBAT,Contraction,0,y
OG0000030,3,SMER,Expansion,0,y
OG0000030,4,CMAG,Expansion,0,y
OG0000030,-1,PDJA,Contraction,0,y
OG0000030,-2,IPUN,Contraction,0,y
OG0000030,2,PGIG,Expansion,0,y
OG0000030,-4,CFUS,Contraction,0,y
OG0000030,-9,BYAR,Contraction,0,y
OG0000030,3,AMEL,Expansion,0,y
OG0000031,-5,PDJA,Contraction,0,y
OG0000031,4,PHYP,Expansion,0,y
OG0000031,10,TFUL,Expansion,0,y
OG0000031,-2,IPUN,Contraction,0,y
OG0000031,-1,HWYC,Contraction,0,y
OG0000031,14,SMER,Expansion,0,y
OG0000031,-7,CFUS,Contraction,0,y
OG0000031,3,CMAG,Expansion,0,y
OG0000031,-4,CMAC,Contraction,0,y
OG0000031,-2,PGIG,Contraction,0,y
OG0000031,-11,BYAR,Contraction,0,y
OG0000031,6,AMEL,Expansion,0,y
OG0000032,-1,HWYC,Contraction,0,y
OG0000032,-4,CMAG,Contraction,0,y
OG0000032,1,CMAC,Expansion,0,y
OG0000032,-10,BYAR,Contraction,0,y
OG0000032,7,TFUL,Expansion,0,y
OG0000032,1,CGAR,Expansion,0,y
OG0000032,1,CBAT,Expansion,0,y
OG0000032,-2,CFUS,Contraction,0,y
OG0000032,4,SMER,Expansion,0,y
OG0000032,2,IPUN,Expansion,0,y
OG0000033,-2,AMEL,Contraction,0,y
OG0000033,-2,PDJA,Contraction,0,y
OG0000033,-6,CMAG,Contraction,0,y
OG0000033,-1,PGIG,Contraction,0,y
OG0000033,1,IPUN,Expansion,0,y
OG0000033,1,HWYC,Expansion,0,y
OG0000033,4,CMAC,Expansion,0,y
OG0000033,5,PHYP,Expansion,0,y
OG0000033,1,TFUL,Expansion,0,y
OG0000033,5,CBAT,Expansion,0,y
OG0000033,1,BYAR,Expansion,0,y
OG0000033,-2,CFUS,Contraction,0,y
OG0000034,-3,PDJA,Contraction,0,y
OG0000034,2,PGIG,Expansion,0,y
OG0000034,-2,HWYC,Contraction,0,y
OG0000034,-7,BYAR,Contraction,0,y
OG0000034,-6,CFUS,Contraction,0,y
OG0000034,4,TFUL,Expansion,0,y
OG0000034,2,CMAG,Expansion,0,y
OG0000034,1,IPUN,Expansion,0,y
OG0000034,2,PHYP,Expansion,0,y
OG0000034,3,CMAC,Expansion,0,y
OG0000034,-5,CGAR,Contraction,0,y
OG0000034,8,SMER,Expansion,0,y
OG0000035,-3,PDJA,Contraction,0,y
OG0000035,-2,CFUS,Contraction,0,y
OG0000035,8,CMAC,Expansion,0,y
OG0000035,-6,CGAR,Contraction,0,y
OG0000035,1,TFUL,Expansion,0,y
OG0000035,4,PHYP,Expansion,0,y
OG0000035,-1,CBAT,Contraction,0,y
OG0000035,4,SMER,Expansion,0,y
OG0000035,-6,BYAR,Contraction,0,y
OG0000035,4,CMAG,Expansion,0,y
OG0000036,-5,PDJA,Contraction,0,y
OG0000036,9,CMAC,Expansion,0,y
OG0000036,7,PHYP,Expansion,0,y
OG0000036,-6,CGAR,Contraction,0,y
OG0000036,-4,AMEL,Contraction,0,y
OG0000036,-8,HWYC,Contraction,0,y
OG0000036,-2,PGIG,Contraction,0,y
OG0000036,1,IPUN,Expansion,0,y
OG0000036,2,CBAT,Expansion,0,y
OG0000036,-5,CFUS,Contraction,0,y
OG0000036,5,BYAR,Expansion,0,y
OG0000036,11,TFUL,Expansion,0,y
OG0000036,14,SMER,Expansion,0,y
OG0000037,-2,AMEL,Contraction,0.006,y
OG0000037,2,TFUL,Expansion,0.006,y
OG0000037,-1,HWYC,Contraction,0.006,y
OG0000037,-5,CGAR,Contraction,0.006,y
OG0000037,-1,CBAT,Contraction,0.006,y
OG0000037,1,CMAG,Expansion,0.006,y
OG0000037,2,IPUN,Expansion,0.006,y
OG0000037,1,SMER,Expansion,0.006,y
OG0000037,-1,CFUS,Contraction,0.006,y
OG0000037,1,CMAC,Expansion,0.006,y
OG0000038,19,CMAC,Expansion,0,y
OG0000038,-2,CBAT,Contraction,0,y
OG0000038,3,TFUL,Expansion,0,y
OG0000038,6,SMER,Expansion,0,y
OG0000038,-4,CFUS,Contraction,0,y
OG0000038,1,PHYP,Expansion,0,y
OG0000038,6,CMAG,Expansion,0,y
OG0000038,-3,PDJA,Contraction,0,y
OG0000038,-6,BYAR,Contraction,0,y
OG0000038,-3,IPUN,Contraction,0,y
OG0000038,-3,CGAR,Contraction,0,y
OG0000038,2,HWYC,Expansion,0,y
OG0000040,3,PHYP,Expansion,0,y
OG0000040,11,TFUL,Expansion,0,y
OG0000040,-1,CGAR,Contraction,0,y
OG0000040,-8,BYAR,Contraction,0,y
OG0000040,-3,PDJA,Contraction,0,y
OG0000040,-2,PGIG,Contraction,0,y
OG0000040,-10,CFUS,Contraction,0,y
OG0000040,12,CMAC,Expansion,0,y
OG0000040,2,CMAG,Expansion,0,y
OG0000040,7,IPUN,Expansion,0,y
OG0000040,-2,HWYC,Contraction,0,y
OG0000040,-3,AMEL,Contraction,0,y
OG0000040,2,SMER,Expansion,0,y
OG0000042,2,TFUL,Expansion,0,y
OG0000042,1,PHYP,Expansion,0,y
OG0000042,-1,AMEL,Contraction,0,y
OG0000042,-4,BYAR,Contraction,0,y
OG0000042,-1,CFUS,Contraction,0,y
OG0000042,4,SMER,Expansion,0,y
OG0000042,-5,PDJA,Contraction,0,y
OG0000042,3,IPUN,Expansion,0,y
OG0000042,6,CMAG,Expansion,0,y
OG0000043,-1,CMAC,Contraction,0.464,n
OG0000043,-1,IPUN,Contraction,0.464,n
OG0000043,-1,PDJA,Contraction,0.464,n
OG0000043,1,BYAR,Expansion,0.464,n
OG0000043,-2,SMER,Contraction,0.464,n
OG0000043,2,CFUS,Expansion,0.464,n
OG0000043,1,AMEL,Expansion,0.464,n
OG0000043,-1,CBAT,Contraction,0.464,n
OG0000043,-1,CMAG,Contraction,0.464,n
OG0000043,-1,HWYC,Contraction,0.464,n
OG0000044,-1,CFUS,Contraction,0,y
OG0000044,1,BYAR,Expansion,0,y
OG0000044,7,TFUL,Expansion,0,y
OG0000044,3,CMAC,Expansion,0,y
OG0000044,-1,IPUN,Contraction,0,y
OG0000044,-1,PDJA,Contraction,0,y
OG0000044,-4,CGAR,Contraction,0,y
OG0000044,-2,CMAG,Contraction,0,y
OG0000044,-3,HWYC,Contraction,0,y
OG0000044,1,SMER,Expansion,0,y
OG0000044,2,CBAT,Expansion,0,y
OG0000044,-1,PHYP,Contraction,0,y
OG0000044,4,AMEL,Expansion,0,y
OG0000045,-3,CFUS,Contraction,0,y
OG0000045,5,SMER,Expansion,0,y
OG0000045,20,CMAG,Expansion,0,y
OG0000045,-3,PDJA,Contraction,0,y
OG0000045,-2,CGAR,Contraction,0,y
OG0000045,-7,BYAR,Contraction,0,y
OG0000045,13,TFUL,Expansion,0,y
OG0000045,-3,HWYC,Contraction,0,y
OG0000045,5,IPUN,Expansion,0,y
OG0000046,3,PHYP,Expansion,0,y
OG0000046,-1,CMAG,Contraction,0,y
OG0000046,-1,AMEL,Contraction,0,y
OG0000046,-6,BYAR,Contraction,0,y
OG0000046,-2,PDJA,Contraction,0,y
OG0000046,-2,CFUS,Contraction,0,y
OG0000046,2,HWYC,Expansion,0,y
OG0000046,5,TFUL,Expansion,0,y
OG0000046,1,SMER,Expansion,0,y
OG0000046,1,IPUN,Expansion,0,y
OG0000047,-6,BYAR,Contraction,0,y
OG0000047,8,PGIG,Expansion,0,y
OG0000047,2,SMER,Expansion,0,y
OG0000047,-1,TFUL,Contraction,0,y
OG0000047,4,AMEL,Expansion,0,y
OG0000047,1,CMAG,Expansion,0,y
OG0000047,2,IPUN,Expansion,0,y
OG0000047,1,CGAR,Expansion,0,y
OG0000047,-4,CFUS,Contraction,0,y
OG0000047,-4,PHYP,Contraction,0,y
OG0000047,-1,CMAC,Contraction,0,y
OG0000048,3,CMAC,Expansion,0,y
OG0000048,-2,HWYC,Contraction,0,y
OG0000048,3,IPUN,Expansion,0,y
OG0000048,-8,BYAR,Contraction,0,y
OG0000048,-3,PGIG,Contraction,0,y
OG0000048,4,SMER,Expansion,0,y
OG0000048,-3,PDJA,Contraction,0,y
OG0000048,15,TFUL,Expansion,0,y
OG0000048,-7,CGAR,Contraction,0,y
OG0000048,3,PHYP,Expansion,0,y
OG0000048,-5,CFUS,Contraction,0,y
OG0000048,24,CMAG,Expansion,0,y
OG0000049,1,TFUL,Expansion,0.22,n
OG0000049,2,CMAG,Expansion,0.22,n
OG0000049,1,HWYC,Expansion,0.22,n
OG0000049,1,SMER,Expansion,0.22,n
OG0000049,-2,CGAR,Contraction,0.22,n
OG0000049,-2,CFUS,Contraction,0.22,n
OG0000049,-1,BYAR,Contraction,0.22,n
OG0000049,1,PHYP,Expansion,0.22,n
OG0000049,1,CMAC,Expansion,0.22,n
OG0000050,9,CMAC,Expansion,0,y
OG0000050,-2,PGIG,Contraction,0,y
OG0000050,2,PHYP,Expansion,0,y
OG0000050,-4,HWYC,Contraction,0,y
OG0000050,-3,CGAR,Contraction,0,y
OG0000050,-1,PDJA,Contraction,0,y
OG0000050,-4,BYAR,Contraction,0,y
OG0000050,2,SMER,Expansion,0,y
OG0000050,-1,CMAG,Contraction,0,y
OG0000050,-2,CFUS,Contraction,0,y
OG0000050,5,IPUN,Expansion,0,y
OG0000050,17,TFUL,Expansion,0,y
OG0000051,-4,AMEL,Contraction,0,y
OG0000051,-3,HWYC,Contraction,0,y
OG0000051,21,TFUL,Expansion,0,y
OG0000051,-1,PGIG,Contraction,0,y
OG0000051,1,PHYP,Expansion,0,y
OG0000051,13,CMAC,Expansion,0,y
OG0000051,-4,CGAR,Contraction,0,y
OG0000051,-1,CMAG,Contraction,0,y
OG0000051,2,CBAT,Expansion,0,y
OG0000051,17,IPUN,Expansion,0,y
OG0000051,-3,CFUS,Contraction,0,y
OG0000051,-3,BYAR,Contraction,0,y
OG0000052,-8,AMEL,Contraction,0,y
OG0000052,-5,PDJA,Contraction,0,y
OG0000052,-1,CBAT,Contraction,0,y
OG0000052,22,PHYP,Expansion,0,y
OG0000052,3,HWYC,Expansion,0,y
OG0000052,6,SMER,Expansion,0,y
OG0000052,-1,CFUS,Contraction,0,y
OG0000052,2,CGAR,Expansion,0,y
OG0000052,10,IPUN,Expansion,0,y
OG0000052,6,CMAG,Expansion,0,y
OG0000052,-5,PGIG,Contraction,0,y
OG0000052,-9,BYAR,Contraction,0,y
OG0000052,11,TFUL,Expansion,0,y
OG0000053,-2,PDJA,Contraction,0,y
OG0000053,-3,IPUN,Contraction,0,y
OG0000053,-2,TFUL,Contraction,0,y
OG0000053,-1,PGIG,Contraction,0,y
OG0000053,13,CMAC,Expansion,0,y
OG0000053,4,PHYP,Expansion,0,y
OG0000053,-8,CFUS,Contraction,0,y
OG0000053,2,SMER,Expansion,0,y
OG0000053,10,CMAG,Expansion,0,y
OG0000053,5,AMEL,Expansion,0,y
OG0000053,2,HWYC,Expansion,0,y
OG0000053,-7,CGAR,Contraction,0,y
OG0000053,-5,BYAR,Contraction,0,y
OG0000054,39,PHYP,Expansion,0,y
OG0000054,30,TFUL,Expansion,0,y
OG0000054,-7,AMEL,Contraction,0,y
OG0000054,-5,PDJA,Contraction,0,y
OG0000054,-6,BYAR,Contraction,0,y
OG0000054,-6,PGIG,Contraction,0,y
OG0000054,16,SMER,Expansion,0,y
OG0000054,-6,HWYC,Contraction,0,y
OG0000054,18,IPUN,Expansion,0,y
OG0000055,-2,CMAG,Contraction,0.003,y
OG0000055,-2,PHYP,Contraction,0.003,y
OG0000055,1,PDJA,Expansion,0.003,y
OG0000055,1,IPUN,Expansion,0.003,y
OG0000055,-3,CGAR,Contraction,0.003,y
OG0000055,1,CFUS,Expansion,0.003,y
OG0000055,-7,BYAR,Contraction,0.003,y
OG0000055,2,PGIG,Expansion,0.003,y
OG0000055,1,CMAC,Expansion,0.003,y
OG0000056,3,PHYP,Expansion,0,y
OG0000056,-2,PGIG,Contraction,0,y
OG0000056,-4,HWYC,Contraction,0,y
OG0000056,-2,CMAG,Contraction,0,y
OG0000056,-6,AMEL,Contraction,0,y
OG0000056,17,IPUN,Expansion,0,y
OG0000056,-4,BYAR,Contraction,0,y
OG0000056,-1,CFUS,Contraction,0,y
OG0000056,4,SMER,Expansion,0,y
OG0000056,27,TFUL,Expansion,0,y
OG0000056,8,CMAC,Expansion,0,y
